id,id_cliente,id_loja,id_produto,dt_venda,cliente_nome,cliente_sexo,cliente_dt_nasc,loja_cidade,produto_produto,produto_valor,dt_pgto,pg,tempo_pg,cliente_idade,venda_ano,promoção
2298,542,7,3,2020-02-18,Nicole Barbosa,F,1935-03-23,Salvador,laptop básico,2300.0,2020-03-30,1,41.0,87.0,2020,1
2299,657,2,2,2020-02-19,Julieta Almeida,F,1971-02-27,Rio de Janeiro,teclado,30.0,,0,,52.0,2020,1
2300,66,2,2,2020-02-19,Leila Araujo,F,1982-10-24,Rio de Janeiro,teclado,30.0,2020-02-28,1,9.0,40.0,2020,1
2301,97,2,3,2020-02-19,Beatrice Goncalves,F,1964-11-22,Rio de Janeiro,laptop básico,2300.0,,0,,58.0,2020,0
2302,100,5,3,2020-02-21,Luís Cardoso,M,1989-06-23,Santa Catarina,laptop básico,2300.0,2020-03-03,1,11.0,33.0,2020,0
2303,696,2,3,2020-02-21,Gabriela Dias,F,1968-10-09,Rio de Janeiro,laptop básico,2300.0,2020-03-22,1,30.0,54.0,2020,1
2304,388,9,4,2020-02-21,Gabrielly Melo,F,1959-09-09,Palmas,laptop gamer,5300.0,,0,,63.0,2020,0
2305,183,1,3,2020-02-22,Melissa Cavalcanti,F,1946-07-23,São Paulo,laptop básico,2300.0,2020-02-23,1,1.0,76.0,2020,0
2306,543,6,3,2020-02-22,Julieta Costa,F,1989-06-18,Recife,laptop básico,2300.0,2020-03-31,1,38.0,33.0,2020,1
2307,411,6,3,2020-02-22,Julieta Goncalves,F,1968-01-14,Recife,laptop básico,2300.0,2020-03-24,1,31.0,55.0,2020,1
2308,121,1,2,2020-02-22,André Ferreira,M,1939-09-17,São Paulo,teclado,30.0,2020-03-11,1,18.0,83.0,2020,0
2309,348,10,10,2020-02-22,Isabella Almeida,F,1969-04-22,Vitória,xxx-231a,321.1352,2020-03-07,1,14.0,53.0,2020,0
2310,245,10,2,2020-02-22,Igor Dias,M,1975-09-18,Vitória,teclado,30.0,2020-03-26,1,33.0,47.0,2020,1
2311,229,6,3,2020-02-23,Kauê Ribeiro,M,1961-05-08,Recife,laptop básico,2300.0,2020-04-01,1,38.0,61.0,2020,0
2312,922,10,2,2020-02-23,Douglas Ferreira,M,1947-12-14,Vitória,teclado,30.0,,0,,75.0,2020,0
2313,897,1,3,2020-02-23,Enzo Goncalves,M,1964-06-25,São Paulo,laptop básico,2300.0,2020-04-07,1,44.0,58.0,2020,1
2314,400,2,10,2020-02-24,Diego Carvalho,M,1955-04-21,Rio de Janeiro,xxx-231a,321.1352,,0,,67.0,2020,0
2315,802,6,6,2020-02-24,Sofia Barbosa,F,1984-07-05,Recife,impressora,700.0,2020-03-19,1,24.0,38.0,2020,1
2316,212,7,6,2020-02-24,Guilherme Carvalho,M,1962-08-27,Salvador,impressora,700.0,2020-02-24,1,0.0,60.0,2020,0
2317,756,3,3,2020-02-24,Cauã Melo,M,1938-01-01,Curitiba,laptop básico,2300.0,2020-03-12,1,17.0,85.0,2020,0
2318,552,9,10,2020-02-24,Carlos Pereira,M,1973-01-09,Palmas,xxx-231a,321.1352,2020-03-20,1,25.0,50.0,2020,1
2319,314,8,3,2020-02-24,Diogo Santos,M,1995-05-01,Brasília,laptop básico,2300.0,2020-03-26,1,31.0,27.0,2020,1
2320,677,2,3,2020-02-24,Vinícius Barbosa,M,1956-12-21,Rio de Janeiro,laptop básico,2300.0,2020-03-02,1,7.0,66.0,2020,0
2321,60,9,9,2020-02-24,Camila Azevedo,F,1975-12-11,Palmas,mesa,860.0,2020-03-16,1,21.0,47.0,2020,1
2322,412,2,3,2020-02-24,Pedro Oliveira,M,1996-02-26,Rio de Janeiro,laptop básico,2300.0,,0,,27.0,2020,0
2323,465,7,3,2020-02-27,Nicole Lima,F,1962-04-17,Salvador,laptop básico,2300.0,2020-03-05,1,7.0,60.0,2020,0
2324,892,2,9,2020-02-27,Isabela Souza,F,1997-12-29,Rio de Janeiro,mesa,860.0,2020-04-01,1,34.0,25.0,2020,0
2325,430,2,3,2020-02-27,Luana Pinto,F,1985-11-18,Rio de Janeiro,laptop básico,2300.0,,0,,37.0,2020,0
2326,275,5,5,2020-02-27,Diego Oliveira,M,1958-11-12,Santa Catarina,monitor,1500.0,2020-03-13,1,15.0,64.0,2020,0
2327,241,6,3,2020-02-27,Danilo Pereira,M,1988-06-24,Recife,laptop básico,2300.0,2020-03-08,1,10.0,34.0,2020,1
2328,473,8,7,2020-02-27,Evelyn Cardoso,F,1972-12-28,Brasília,carregador,150.0,2020-04-11,1,44.0,50.0,2020,1
2329,112,3,4,2020-02-27,Gabrielly Fernandes,F,2003-10-05,Curitiba,laptop gamer,5300.0,2020-04-12,1,45.0,19.0,2020,0
2330,128,6,8,2020-02-27,José Silva,M,1978-03-28,Recife,cadeira,540.0,2020-03-13,1,15.0,44.0,2020,0
2331,239,6,8,2020-02-27,Kauan Melo,M,1998-06-09,Recife,cadeira,540.0,2020-03-19,1,21.0,24.0,2020,1
2332,958,2,3,2020-02-27,Aline Santos,F,1977-07-01,Rio de Janeiro,laptop básico,2300.0,2020-03-22,1,24.0,45.0,2020,1
2333,78,2,5,2020-02-27,Leila Sousa,F,1988-08-22,Rio de Janeiro,monitor,1500.0,,0,,34.0,2020,0
2334,820,3,8,2020-02-27,Murilo Cunha,M,1979-11-19,Curitiba,cadeira,540.0,2020-03-09,1,11.0,43.0,2020,0
2335,602,7,10,2020-02-28,Julieta Fernandes,F,1971-11-20,Salvador,xxx-231a,321.1352,2020-02-29,1,1.0,51.0,2020,1
2336,623,8,6,2020-02-28,Julieta Lima,F,1950-01-14,Brasília,impressora,700.0,2020-03-03,1,4.0,73.0,2020,0
2337,642,9,8,2020-02-28,Kauê Cunha,M,1948-04-01,Palmas,cadeira,540.0,2020-04-05,1,37.0,74.0,2020,0
2338,835,1,3,2020-02-29,Gabrielly Oliveira,F,1983-10-09,São Paulo,laptop básico,2300.0,2020-03-28,1,28.0,39.0,2020,0
2339,506,4,3,2020-02-29,Brenda Costa,F,1957-01-09,Belo Horizonte,laptop básico,2300.0,2020-04-07,1,38.0,66.0,2020,0
2340,171,10,3,2020-02-29,Isabella Carvalho,F,1980-06-07,Vitória,laptop básico,2300.0,2020-03-14,1,14.0,42.0,2020,0
2341,66,9,3,2020-02-29,Leila Araujo,F,1982-10-24,Palmas,laptop básico,2300.0,2020-04-11,1,42.0,40.0,2020,1
2342,894,5,3,2020-02-29,Danilo Dias,M,1946-05-23,Santa Catarina,laptop básico,2300.0,2020-04-06,1,37.0,76.0,2020,0
2343,30,2,3,2020-02-29,Mariana Cavalcanti,F,1941-08-24,Rio de Janeiro,laptop básico,2300.0,,0,,81.0,2020,0
2344,680,10,3,2020-03-02,Julia Goncalves,F,1979-08-22,Vitória,laptop básico,2300.0,2020-03-13,1,11.0,43.0,2020,0
2345,642,5,1,2020-03-02,Kauê Cunha,M,1948-04-01,Santa Catarina,mouse,20.0,2020-03-30,1,28.0,74.0,2020,1
2346,981,8,1,2020-03-02,Igor Azevedo,M,1999-03-19,Brasília,mouse,20.0,2020-04-16,1,45.0,23.0,2020,0
2347,214,9,3,2020-03-02,Matilde Santos,F,1957-12-27,Palmas,laptop básico,2300.0,2020-03-31,1,29.0,65.0,2020,0
2348,987,2,3,2020-03-02,Beatriz Cardoso,F,1984-07-17,Rio de Janeiro,laptop básico,2300.0,,0,,38.0,2020,1
2349,76,2,8,2020-03-02,Laura Oliveira,F,1953-09-27,Rio de Janeiro,cadeira,540.0,,0,,69.0,2020,0
2350,668,4,4,2020-03-03,Breno Pinto,M,1996-06-26,Belo Horizonte,laptop gamer,5300.0,,0,,26.0,2020,0
2351,895,2,10,2020-03-03,Rafael Azevedo,M,1975-09-18,Rio de Janeiro,xxx-231a,321.1352,,0,,47.0,2020,0
2352,738,10,3,2020-03-03,Alice Pereira,F,1986-02-28,Vitória,laptop básico,2300.0,2020-04-07,1,35.0,37.0,2020,1
2353,174,2,10,2020-03-03,Rebeca Pereira,F,1956-01-16,Rio de Janeiro,xxx-231a,321.1352,,0,,67.0,2020,0
2354,383,4,3,2020-03-03,Sofia Ferreira,F,1999-12-19,Belo Horizonte,laptop básico,2300.0,2020-03-24,1,21.0,23.0,2020,1
2355,174,9,1,2020-03-03,Rebeca Pereira,F,1956-01-16,Palmas,mouse,20.0,2020-04-01,1,29.0,67.0,2020,0
2356,933,2,4,2020-03-04,Bruna Cunha,F,1978-09-11,Rio de Janeiro,laptop gamer,5300.0,,0,,44.0,2020,1
2357,801,7,3,2020-03-04,Laura Cardoso,F,1938-05-15,Salvador,laptop básico,2300.0,2020-04-09,1,36.0,84.0,2020,1
2358,156,2,3,2020-03-04,Samuel Oliveira,M,1971-07-27,Rio de Janeiro,laptop básico,2300.0,2020-04-15,1,42.0,51.0,2020,0
2359,858,2,3,2020-03-08,Fernanda Pinto,F,1960-08-25,Rio de Janeiro,laptop básico,2300.0,2020-03-08,1,0.0,62.0,2020,0
2360,89,4,3,2020-03-08,Fernanda Barbosa,F,1961-04-18,Belo Horizonte,laptop básico,2300.0,2020-03-09,1,1.0,61.0,2020,0
2361,85,3,3,2020-03-08,Giovana Correia,F,1990-01-28,Curitiba,laptop básico,2300.0,,0,,33.0,2020,0
2362,795,4,3,2020-03-09,Carla Rocha,F,1980-09-03,Belo Horizonte,laptop básico,2300.0,2020-04-13,1,35.0,42.0,2020,0
2363,36,5,3,2020-03-09,Felipe Azevedo,M,1964-10-13,Santa Catarina,laptop básico,2300.0,,0,,58.0,2020,0
2364,346,2,3,2020-03-09,Arthur Oliveira,M,1961-11-02,Rio de Janeiro,laptop básico,2300.0,,0,,61.0,2020,0
2365,152,2,1,2020-03-09,Miguel Dias,M,2000-10-01,Rio de Janeiro,mouse,20.0,2020-03-17,1,8.0,22.0,2020,1
2366,694,3,3,2020-03-09,Guilherme Gomes,M,1995-08-19,Curitiba,laptop básico,2300.0,2020-04-22,1,44.0,27.0,2020,1
2367,636,7,3,2020-03-09,Lavinia Carvalho,F,1994-08-21,Salvador,laptop básico,2300.0,2020-03-23,1,14.0,28.0,2020,0
2368,873,2,6,2020-03-09,Bruna Silva,F,1943-12-02,Rio de Janeiro,impressora,700.0,,0,,79.0,2020,0
2369,210,2,5,2020-03-09,Carla Martins,F,1978-07-17,Rio de Janeiro,monitor,1500.0,,0,,44.0,2020,0
2370,277,10,3,2020-03-09,Brenda Santos,F,2020-01-01,Vitória,laptop básico,2300.0,,0,,3.0,2020,0
2371,152,2,3,2020-03-09,Miguel Dias,M,2000-10-01,Rio de Janeiro,laptop básico,2300.0,2020-04-14,1,36.0,22.0,2020,1
2372,680,4,3,2020-03-09,Julia Goncalves,F,1979-08-22,Belo Horizonte,laptop básico,2300.0,2020-04-11,1,33.0,43.0,2020,1
2373,14,10,3,2020-03-09,Eduardo Santos,M,1980-07-22,Vitória,laptop básico,2300.0,2020-04-23,1,45.0,42.0,2020,0
2374,429,6,3,2020-03-10,Vitór Rocha,M,1993-10-14,Recife,laptop básico,2300.0,2020-04-20,1,41.0,29.0,2020,1
2375,314,6,5,2020-03-10,Diogo Santos,M,1995-05-01,Recife,monitor,1500.0,2020-04-16,1,37.0,27.0,2020,0
2376,723,2,3,2020-03-10,Evelyn Costa,F,1975-06-26,Rio de Janeiro,laptop básico,2300.0,2020-03-13,1,3.0,47.0,2020,0
2377,64,10,10,2020-03-11,Tânia Costa,F,1959-05-13,Vitória,xxx-231a,321.1352,,0,,63.0,2020,0
2378,915,2,2,2020-03-11,Beatriz Cardoso,F,1954-03-13,Rio de Janeiro,teclado,30.0,2020-03-23,1,12.0,68.0,2020,0
2379,792,1,9,2020-03-11,Kai Barros,M,1960-04-06,São Paulo,mesa,860.0,,0,,62.0,2020,1
2380,351,8,4,2020-03-12,Fernanda Pinto,F,1945-06-29,Brasília,laptop gamer,5300.0,,0,,77.0,2020,1
2381,388,10,1,2020-03-12,Gabrielly Melo,F,1959-09-09,Vitória,mouse,20.0,2020-04-13,1,32.0,63.0,2020,1
2382,103,2,3,2020-03-12,Bianca Cavalcanti,F,1986-09-25,Rio de Janeiro,laptop básico,2300.0,,0,,36.0,2020,0
2383,82,9,3,2020-03-12,Julian Azevedo,M,1991-02-10,Palmas,laptop básico,2300.0,2020-03-20,1,8.0,32.0,2020,0
2384,310,9,7,2020-03-12,Yasmin Correia,F,1987-08-18,Palmas,carregador,150.0,2020-03-23,1,11.0,35.0,2020,0
2385,466,3,9,2020-03-12,Tomás Cardoso,M,1972-08-07,Curitiba,mesa,860.0,2020-04-23,1,42.0,50.0,2020,1
2386,597,2,2,2020-03-15,Luís Correia,M,1969-01-20,Rio de Janeiro,teclado,30.0,,0,,54.0,2020,0
2387,706,2,8,2020-03-15,Sarah Barbosa,F,1939-03-13,Rio de Janeiro,cadeira,540.0,,0,,83.0,2020,1
2388,939,10,3,2020-03-15,Amanda Martins,F,1958-07-07,Vitória,laptop básico,2300.0,2020-04-04,1,20.0,64.0,2020,0
2389,381,7,3,2020-03-17,Pedro Lima,M,1966-10-25,Salvador,laptop básico,2300.0,2020-04-22,1,36.0,56.0,2020,1
2390,924,8,3,2020-03-17,Diego Gomes,M,1986-01-27,Brasília,laptop básico,2300.0,2020-04-24,1,38.0,37.0,2020,1
2391,3,2,3,2020-03-17,Júlio Azevedo,M,1952-11-04,Rio de Janeiro,laptop básico,2300.0,,0,,70.0,2020,0
2392,754,8,3,2020-03-17,Vitór Souza,M,1968-12-08,Brasília,laptop básico,2300.0,2020-03-29,1,12.0,54.0,2020,0
2393,803,2,3,2020-03-17,Ágatha Carvalho,F,1998-09-14,Rio de Janeiro,laptop básico,2300.0,,0,,24.0,2020,0
2394,855,10,8,2020-03-17,Isabela Melo,F,1991-05-22,Vitória,cadeira,540.0,2020-04-09,1,23.0,31.0,2020,1
2395,359,4,5,2020-03-18,Aline Correia,F,1986-01-23,Belo Horizonte,monitor,1500.0,,0,,37.0,2020,0
2396,276,7,3,2020-03-18,Luiz Oliveira,M,1960-12-09,Salvador,laptop básico,2300.0,,0,,62.0,2020,0
2397,710,2,8,2020-03-18,Vitór Souza,M,1983-09-04,Rio de Janeiro,cadeira,540.0,,0,,39.0,2020,1
2398,505,9,3,2020-03-18,Marina Gomes,F,1991-06-17,Palmas,laptop básico,2300.0,2020-03-21,1,3.0,31.0,2020,0
2399,779,3,3,2020-03-18,Larissa Ferreira,F,1991-12-31,Curitiba,laptop básico,2300.0,,0,,31.0,2020,0
2400,202,2,10,2020-03-18,Lavinia Rocha,F,1966-06-19,Rio de Janeiro,xxx-231a,321.1352,,0,,56.0,2020,0
2401,407,2,6,2020-03-20,Julian Costa,M,1966-11-14,Rio de Janeiro,impressora,700.0,,0,,56.0,2020,0
2402,493,5,3,2020-03-20,Ryan Pereira,M,1950-02-08,Santa Catarina,laptop básico,2300.0,2020-04-28,1,39.0,73.0,2020,1
2403,189,2,1,2020-03-20,Laura Azevedo,F,1984-11-14,Rio de Janeiro,mouse,20.0,2020-03-24,1,4.0,38.0,2020,0
2404,669,10,2,2020-03-20,Davi Fernandes,M,1947-03-12,Vitória,teclado,30.0,,0,,75.0,2020,1
2405,542,10,9,2020-03-20,Nicole Barbosa,F,1935-03-23,Vitória,mesa,860.0,2020-03-28,1,8.0,87.0,2020,0
2406,979,9,3,2020-03-20,Eduarda Almeida,F,1965-05-30,Palmas,laptop básico,2300.0,2020-04-28,1,39.0,57.0,2020,1
2407,683,9,6,2020-03-22,Kai Barbosa,M,1990-09-29,Palmas,impressora,700.0,,0,,32.0,2020,0
2408,93,2,7,2020-03-22,Caio Barros,M,1970-03-23,Rio de Janeiro,carregador,150.0,,0,,52.0,2020,0
2409,603,9,5,2020-03-22,Murilo Martins,M,1972-01-20,Palmas,monitor,1500.0,2020-04-03,1,12.0,51.0,2020,0
2410,611,1,3,2020-03-24,Gabrielle Barros,F,1983-10-03,São Paulo,laptop básico,2300.0,2020-04-27,1,34.0,39.0,2020,0
2411,40,2,3,2020-03-24,Camila Cunha,F,1968-10-18,Rio de Janeiro,laptop básico,2300.0,,0,,54.0,2020,0
2412,137,6,8,2020-03-24,Julian Pinto,M,2002-11-12,Recife,cadeira,540.0,2020-04-03,1,10.0,20.0,2020,0
2413,557,2,3,2020-03-26,Sofia Azevedo,F,1981-06-03,Rio de Janeiro,laptop básico,2300.0,,0,,41.0,2020,0
2414,593,4,4,2020-03-26,Fernanda Goncalves,F,1974-06-13,Belo Horizonte,laptop gamer,5300.0,2020-04-25,1,30.0,48.0,2020,0
2415,258,2,3,2020-03-26,Gabrielle Barbosa,F,1967-03-17,Rio de Janeiro,laptop básico,2300.0,2020-04-14,1,19.0,55.0,2020,0
2416,292,10,3,2020-03-27,Leonor Oliveira,F,1986-07-28,Vitória,laptop básico,2300.0,2020-04-10,1,14.0,36.0,2020,0
2417,921,2,3,2020-03-27,Isabelle Martins,F,1973-04-07,Rio de Janeiro,laptop básico,2300.0,2020-04-15,1,19.0,49.0,2020,0
2418,636,10,3,2020-03-27,Lavinia Carvalho,F,1994-08-21,Vitória,laptop básico,2300.0,2020-03-30,1,3.0,28.0,2020,1
2419,619,4,1,2020-03-28,Otávio Santos,M,1974-06-08,Belo Horizonte,mouse,20.0,2020-04-05,1,8.0,48.0,2020,1
2420,566,10,6,2020-03-28,Beatriz Sousa,F,1955-03-19,Vitória,impressora,700.0,2020-05-08,1,41.0,67.0,2020,0
2421,675,5,9,2020-03-28,Leila Castro,F,1989-12-15,Santa Catarina,mesa,860.0,2020-04-16,1,19.0,33.0,2020,1
2422,590,10,10,2020-03-28,Samuel Carvalho,M,1995-05-22,Vitória,xxx-231a,321.1352,2020-05-10,1,43.0,27.0,2020,1
2423,137,2,3,2020-03-28,Julian Pinto,M,2002-11-12,Rio de Janeiro,laptop básico,2300.0,,0,,20.0,2020,0
2424,809,5,6,2020-03-28,Manuela Goncalves,F,1949-02-28,Santa Catarina,impressora,700.0,2020-05-08,1,41.0,74.0,2020,0
2425,245,2,2,2020-03-29,Igor Dias,M,1975-09-18,Rio de Janeiro,teclado,30.0,,0,,47.0,2020,0
2426,930,6,6,2020-03-29,Camila Castro,F,1948-05-14,Recife,impressora,700.0,2020-03-30,1,1.0,74.0,2020,0
2427,256,7,9,2020-03-29,Carolina Castro,F,1945-06-05,Salvador,mesa,860.0,,0,,77.0,2020,1
2428,129,2,7,2020-03-29,Sofia Ribeiro,F,1989-07-26,Rio de Janeiro,carregador,150.0,,0,,33.0,2020,1
2429,358,2,3,2020-03-29,Leila Carvalho,F,1985-02-03,Rio de Janeiro,laptop básico,2300.0,2020-05-13,1,45.0,38.0,2020,0
2430,501,6,5,2020-03-29,Daniel Goncalves,M,1967-01-15,Recife,monitor,1500.0,2020-04-06,1,8.0,56.0,2020,1
2431,178,2,5,2020-03-29,Isabela Pinto,F,1939-07-18,Rio de Janeiro,monitor,1500.0,2020-05-13,1,45.0,83.0,2020,1
2432,686,8,2,2020-03-29,Danilo Ferreira,M,1973-03-26,Brasília,teclado,30.0,,0,,49.0,2020,0
2433,28,6,2,2020-03-29,Pedro Rocha,M,1943-07-19,Recife,teclado,30.0,,0,,79.0,2020,0
2434,927,2,3,2020-03-30,Enzo Goncalves,M,1967-12-07,Rio de Janeiro,laptop básico,2300.0,,0,,55.0,2020,0
2435,846,4,6,2020-03-30,Pedro Martins,M,1995-03-18,Belo Horizonte,impressora,700.0,2020-04-08,1,9.0,27.0,2020,1
2436,861,2,5,2020-03-30,Gustavo Almeida,M,1951-02-15,Rio de Janeiro,monitor,1500.0,2020-04-30,1,31.0,72.0,2020,1
2437,379,6,10,2020-03-31,Marina Ribeiro,F,1997-10-07,Recife,xxx-231a,321.1352,2020-04-08,1,8.0,25.0,2020,0
2438,115,2,3,2020-03-31,Tomás Pereira,M,1999-05-22,Rio de Janeiro,laptop básico,2300.0,2020-05-03,1,33.0,23.0,2020,1
2439,621,7,4,2020-03-31,Gabrielle Santos,F,1983-03-28,Salvador,laptop gamer,5300.0,,0,,39.0,2020,0
2440,952,6,4,2020-04-03,Amanda Fernandes,F,1997-07-27,Recife,laptop gamer,5300.0,,0,,25.0,2020,0
2441,189,1,8,2020-04-03,Laura Azevedo,F,1984-11-14,São Paulo,cadeira,540.0,2020-05-03,1,30.0,38.0,2020,1
2442,478,2,7,2020-04-03,Matilde Souza,F,1995-05-25,Rio de Janeiro,carregador,150.0,,0,,27.0,2020,0
2443,645,5,3,2020-04-03,Emilly Rodrigues,F,1990-06-18,Santa Catarina,laptop básico,2300.0,2020-05-08,1,35.0,32.0,2020,0
2444,922,9,3,2020-04-03,Douglas Ferreira,M,1947-12-14,Palmas,laptop básico,2300.0,2020-05-03,1,30.0,75.0,2020,0
2445,256,8,10,2020-04-03,Carolina Castro,F,1945-06-05,Brasília,xxx-231a,321.1352,2020-05-02,1,29.0,77.0,2020,0
2446,421,2,4,2020-04-04,Igor Cardoso,M,1998-09-01,Rio de Janeiro,laptop gamer,5300.0,2020-04-12,1,8.0,24.0,2020,0
2447,273,2,10,2020-04-04,Vitoria Rodrigues,F,1997-01-03,Rio de Janeiro,xxx-231a,321.1352,,0,,26.0,2020,0
2448,843,8,3,2020-04-04,Nicolas Fernandes,M,1942-06-11,Brasília,laptop básico,2300.0,2020-04-07,1,3.0,80.0,2020,0
2449,292,5,5,2020-04-04,Leonor Oliveira,F,1986-07-28,Santa Catarina,monitor,1500.0,2020-04-14,1,10.0,36.0,2020,0
2450,915,2,2,2020-04-04,Beatriz Cardoso,F,1954-03-13,Rio de Janeiro,teclado,30.0,,0,,68.0,2020,0
2451,954,5,10,2020-04-04,Júlio Alves,M,1949-02-06,Santa Catarina,xxx-231a,321.1352,2020-05-04,1,30.0,74.0,2020,1
2452,830,2,3,2020-04-05,Otávio Dias,M,1974-10-24,Rio de Janeiro,laptop básico,2300.0,2020-05-03,1,28.0,48.0,2020,1
2453,695,2,3,2020-04-05,Matheus Barros,M,1952-11-21,Rio de Janeiro,laptop básico,2300.0,,0,,70.0,2020,1
2454,773,2,3,2020-04-05,Gabriel Fernandes,M,1943-03-05,Rio de Janeiro,laptop básico,2300.0,,0,,80.0,2020,0
2455,365,10,10,2020-04-05,Luiz Castro,M,1982-05-23,Vitória,xxx-231a,321.1352,2020-04-05,1,0.0,40.0,2020,0
2456,378,4,3,2020-04-05,Clara Azevedo,F,2003-04-17,Belo Horizonte,laptop básico,2300.0,2020-04-10,1,5.0,19.0,2020,0
2457,731,4,3,2020-04-05,Otávio Silva,M,1986-05-04,Belo Horizonte,laptop básico,2300.0,2020-05-08,1,33.0,36.0,2020,0
2458,968,5,2,2020-04-06,Carolina Azevedo,F,1973-12-14,Santa Catarina,teclado,30.0,2020-05-12,1,36.0,49.0,2020,1
2459,134,1,3,2020-04-06,Fernanda Castro,F,1958-11-29,São Paulo,laptop básico,2300.0,2020-04-25,1,19.0,64.0,2020,0
2460,854,9,9,2020-04-06,Danilo Costa,M,1957-02-20,Palmas,mesa,860.0,2020-04-20,1,14.0,66.0,2020,0
2461,98,3,3,2020-04-06,Sophia Azevedo,F,1990-01-23,Curitiba,laptop básico,2300.0,2020-04-17,1,11.0,33.0,2020,0
2462,409,9,3,2020-04-06,Kaua Pereira,M,1988-06-22,Palmas,laptop básico,2300.0,2020-05-03,1,27.0,34.0,2020,1
2463,509,8,3,2020-04-06,Erick Martins,M,1973-03-30,Brasília,laptop básico,2300.0,2020-04-14,1,8.0,49.0,2020,1
2464,706,2,3,2020-04-07,Sarah Barbosa,F,1939-03-13,Rio de Janeiro,laptop básico,2300.0,2020-05-15,1,38.0,83.0,2020,0
2465,301,8,8,2020-04-07,Gabrielly Rocha,F,1961-05-23,Brasília,cadeira,540.0,2020-04-10,1,3.0,61.0,2020,0
2466,184,2,3,2020-04-07,Vitór Almeida,M,1990-09-10,Rio de Janeiro,laptop básico,2300.0,,0,,32.0,2020,0
2467,957,1,5,2020-04-08,Ágatha Costa,F,1977-06-22,São Paulo,monitor,1500.0,2020-04-23,1,15.0,45.0,2020,1
2468,778,7,3,2020-04-08,Sofia Barbosa,F,1955-04-21,Salvador,laptop básico,2300.0,2020-05-19,1,41.0,67.0,2020,1
2469,997,3,2,2020-04-08,Laura Oliveira,F,1979-06-15,Curitiba,teclado,30.0,2020-05-08,1,30.0,43.0,2020,1
2470,884,4,5,2020-04-08,Antônio Cardoso,M,1957-10-01,Belo Horizonte,monitor,1500.0,,0,,65.0,2020,0
2471,610,2,3,2020-04-08,Mariana Lima,F,1960-07-19,Rio de Janeiro,laptop básico,2300.0,,0,,62.0,2020,0
2472,887,3,3,2020-04-08,Matheus Rocha,M,1986-10-06,Curitiba,laptop básico,2300.0,2020-04-11,1,3.0,36.0,2020,1
2473,35,2,3,2020-04-09,Luiza Melo,F,1985-10-23,Rio de Janeiro,laptop básico,2300.0,,0,,37.0,2020,1
2474,447,1,3,2020-04-09,Maria Costa,F,1947-08-21,São Paulo,laptop básico,2300.0,2020-05-22,1,43.0,75.0,2020,1
2475,130,3,3,2020-04-09,Lavinia Carvalho,F,1968-10-08,Curitiba,laptop básico,2300.0,2020-05-15,1,36.0,54.0,2020,0
2476,200,8,3,2020-04-10,Fernanda Alves,F,1960-01-04,Brasília,laptop básico,2300.0,2020-04-23,1,13.0,63.0,2020,1
2477,731,4,10,2020-04-10,Otávio Silva,M,1986-05-04,Belo Horizonte,xxx-231a,321.1352,2020-04-24,1,14.0,36.0,2020,0
2478,361,5,5,2020-04-10,Vinicius Santos,M,1937-03-21,Santa Catarina,monitor,1500.0,2020-04-28,1,18.0,85.0,2020,0
2479,641,2,3,2020-04-10,Danilo Cavalcanti,M,1977-07-11,Rio de Janeiro,laptop básico,2300.0,,0,,45.0,2020,1
2480,546,2,3,2020-04-10,Clara Souza,F,1976-11-19,Rio de Janeiro,laptop básico,2300.0,2020-05-05,1,25.0,46.0,2020,1
2481,662,2,4,2020-04-10,Laura Ribeiro,F,1960-08-01,Rio de Janeiro,laptop gamer,5300.0,2020-04-13,1,3.0,62.0,2020,0
2482,133,5,3,2020-04-13,Carlos Souza,M,1951-11-07,Santa Catarina,laptop básico,2300.0,2020-05-24,1,41.0,71.0,2020,0
2483,664,2,3,2020-04-13,Marisa Melo,F,1962-11-15,Rio de Janeiro,laptop básico,2300.0,,0,,60.0,2020,0
2484,949,5,3,2020-04-13,Luís Melo,M,1971-06-16,Santa Catarina,laptop básico,2300.0,2020-05-24,1,41.0,51.0,2020,1
2485,827,6,2,2020-04-13,Alex Almeida,M,1984-12-03,Recife,teclado,30.0,,0,,38.0,2020,1
2486,665,1,7,2020-04-13,Carolina Ribeiro,F,1969-03-28,São Paulo,carregador,150.0,2020-05-27,1,44.0,53.0,2020,0
2487,379,3,3,2020-04-13,Marina Ribeiro,F,1997-10-07,Curitiba,laptop básico,2300.0,2020-04-23,1,10.0,25.0,2020,0
2488,168,2,5,2020-04-14,Vinicius Silva,M,1949-08-15,Rio de Janeiro,monitor,1500.0,,0,,73.0,2020,0
2489,579,2,9,2020-04-14,Nicole Ferreira,F,1979-11-03,Rio de Janeiro,mesa,860.0,,0,,43.0,2020,1
2490,738,3,5,2020-04-14,Alice Pereira,F,1986-02-28,Curitiba,monitor,1500.0,2020-04-25,1,11.0,37.0,2020,1
2491,224,8,9,2020-04-14,Luana Costa,F,1944-11-19,Brasília,mesa,860.0,,0,,78.0,2020,0
2492,541,2,3,2020-04-14,Luís Pereira,M,1975-08-24,Rio de Janeiro,laptop básico,2300.0,2020-04-21,1,7.0,47.0,2020,1
2493,946,5,4,2020-04-14,Laura Souza,F,1995-11-18,Santa Catarina,laptop gamer,5300.0,2020-05-11,1,27.0,27.0,2020,0
